,endTime,artistName,trackName,msPlayed,name,release_date,duration_ms,explicit,popularity,uri,details
6866,2022-04-01 09:15,Lost Stars,Here's To Being Single,89120,Here's To Being Single,2021-04-02,175405,False,51,spotify:track:7c0CTzd7bP6Hbipw5qx6kp,"{'name': ""Here's To Being Single"", 'release_date': '2021-04-02', 'duration_ms': 175405, 'explicit': False, 'popularity': 51, 'uri': 'spotify:track:7c0CTzd7bP6Hbipw5qx6kp'}"
2880,2022-08-31 11:01,Lou Bega,Sweet Like Cola,203102,Sweet Like Cola,2013-01-15,203102,False,52,spotify:track:52Iugs71hLV78M7SBLqPCM,"{'name': 'Sweet Like Cola', 'release_date': '2013-01-15', 'duration_ms': 203102, 'explicit': False, 'popularity': 52, 'uri': 'spotify:track:52Iugs71hLV78M7SBLqPCM'}"
916,2021-12-17 22:49,Lou Bega,Mambo No. 5 (a Little Bit of...),220293,Mambo No. 5 (a Little Bit of...),1999-07-19,220293,False,76,spotify:track:6x4tKaOzfNJpEJHySoiJcs,"{'name': 'Mambo No. 5 (a Little Bit of...)', 'release_date': '1999-07-19', 'duration_ms': 220293, 'explicit': False, 'popularity': 76, 'uri': 'spotify:track:6x4tKaOzfNJpEJHySoiJcs'}"
835,2021-12-17 18:24,Lou Monte,Dominick the Donkey (The Italian Christmas Donkey),150747,Dominick the Donkey (The Italian Christmas Donkey),2017-11-24,150746,False,57,spotify:track:4EjOn21ToBHzjVnd6rqSyr,"{'name': 'Dominick the Donkey (The Italian Christmas Donkey)', 'release_date': '2017-11-24', 'duration_ms': 150746, 'explicit': False, 'popularity': 57, 'uri': 'spotify:track:4EjOn21ToBHzjVnd6rqSyr'}"
2273,2022-08-11 15:39,Louie Zong,Pocket,173873,Pocket,2020-05-26,173873,False,35,spotify:track:0uKLERoXnyhYKXt8wbhxDx,"{'name': 'Pocket', 'release_date': '2020-05-26', 'duration_ms': 173873, 'explicit': False, 'popularity': 35, 'uri': 'spotify:track:0uKLERoXnyhYKXt8wbhxDx'}"
5346,2022-10-29 12:00,Louis Tomlinson,Out Of My System,137973,Out Of My System,2022-11-11,137973,False,70,spotify:track:6yAhz9vlmgTzbVMIEyTduT,"{'name': 'Out Of My System', 'release_date': '2022-11-11', 'duration_ms': 137973, 'explicit': False, 'popularity': 70, 'uri': 'spotify:track:6yAhz9vlmgTzbVMIEyTduT'}"
3441,2022-09-14 22:15,Louis Tomlinson,Bigger Than Me,58500,Bigger Than Me,2022-11-11,221440,False,69,spotify:track:7p58SZBFBXNnK6sA9u3Pia,"{'name': 'Bigger Than Me', 'release_date': '2022-11-11', 'duration_ms': 221440, 'explicit': False, 'popularity': 69, 'uri': 'spotify:track:7p58SZBFBXNnK6sA9u3Pia'}"
6982,2022-04-04 13:51,Love You Later,Emily,188052,Emily,2017-07-21,188052,False,31,spotify:track:5DqvllNxOKVaqrQyXI2sLl,"{'name': 'Emily', 'release_date': '2017-07-21', 'duration_ms': 188052, 'explicit': False, 'popularity': 31, 'uri': 'spotify:track:5DqvllNxOKVaqrQyXI2sLl'}"
97,2021-12-09 11:29,Luca Hänni,She Got Me - Bonus Track,180816,She Got Me - Bonus Track,2020-10-09,180816,False,50,spotify:track:3icYE8PMsnBoEecm5Bbd4x,"{'name': 'She Got Me - Bonus Track', 'release_date': '2020-10-09', 'duration_ms': 180816, 'explicit': False, 'popularity': 50, 'uri': 'spotify:track:3icYE8PMsnBoEecm5Bbd4x'}"
2338,2022-01-10 14:04,Lucie Jones,Never Give up on You,179948,Never Give up on You,2017-03-22,179947,False,33,spotify:track:5ymIG60meaZOY7NtbbUAkf,"{'name': 'Never Give up on You', 'release_date': '2017-03-22', 'duration_ms': 179947, 'explicit': False, 'popularity': 33, 'uri': 'spotify:track:5ymIG60meaZOY7NtbbUAkf'}"
6481,2022-11-23 10:04,Lucy Dacus,Kissing Lessons,114653,Kissing Lessons,2022-02-02,114653,False,57,spotify:track:3KRdLDjxlAY7ku93tOG0b1,"{'name': 'Kissing Lessons', 'release_date': '2022-02-02', 'duration_ms': 114653, 'explicit': False, 'popularity': 57, 'uri': 'spotify:track:3KRdLDjxlAY7ku93tOG0b1'}"
8806,2022-05-16 11:58,Lucy Hale,Lie a Little Better,305,Lie a Little Better,2014-01-01,222573,False,46,spotify:track:3or9cmjBV9bTLmsuomiMxl,"{'name': 'Lie a Little Better', 'release_date': '2014-01-01', 'duration_ms': 222573, 'explicit': False, 'popularity': 46, 'uri': 'spotify:track:3or9cmjBV9bTLmsuomiMxl'}"
6296,2022-03-18 13:22,Lucy Spraggan,'91,9456,'91,2013-10-07,195640,False,24,spotify:track:5K1ZUU32e5bgCTPvpx7WG8,"{'name': ""'91"", 'release_date': '2013-10-07', 'duration_ms': 195640, 'explicit': False, 'popularity': 24, 'uri': 'spotify:track:5K1ZUU32e5bgCTPvpx7WG8'}"
1074,2021-12-20 10:13,Lucy Spraggan,Loaded Gun - Live,2689,Loaded Gun - Live,2019-11-29,147818,False,9,spotify:track:5Fu5f0qshzjatwngookcul,"{'name': 'Loaded Gun - Live', 'release_date': '2019-11-29', 'duration_ms': 147818, 'explicit': False, 'popularity': 9, 'uri': 'spotify:track:5Fu5f0qshzjatwngookcul'}"
8527,2022-05-10 14:04,Lucy Spraggan,Bring It All Back,159108,Bring It All Back,2021-05-21,159108,False,32,spotify:track:1vxHdTmRMyCjJEgL2M75b0,"{'name': 'Bring It All Back', 'release_date': '2021-05-21', 'duration_ms': 159108, 'explicit': False, 'popularity': 32, 'uri': 'spotify:track:1vxHdTmRMyCjJEgL2M75b0'}"
241,2021-12-10 16:51,Lucy Spraggan,Rockliffe Bay,4040,Rockliffe Bay,2013-10-07,176573,False,20,spotify:track:0S0mTGCD0SHe9K4jjatlBM,"{'name': 'Rockliffe Bay', 'release_date': '2013-10-07', 'duration_ms': 176573, 'explicit': False, 'popularity': 20, 'uri': 'spotify:track:0S0mTGCD0SHe9K4jjatlBM'}"
177,2021-12-10 00:45,Lucy Spraggan,Dinner's Ready,970,Dinner's Ready,2019-05-03,181706,False,23,spotify:track:52XSYLAPpOUl8q7opWPUKR,"{'name': ""Dinner's Ready"", 'release_date': '2019-05-03', 'duration_ms': 181706, 'explicit': False, 'popularity': 23, 'uri': 'spotify:track:52XSYLAPpOUl8q7opWPUKR'}"
1073,2021-12-20 10:12,Lucy Spraggan,Blues Song - Live,86459,Blues Song - Live,2019-11-29,171177,False,11,spotify:track:43o6odpxHvID1nE2FeSCw3,"{'name': 'Blues Song - Live', 'release_date': '2019-11-29', 'duration_ms': 171177, 'explicit': False, 'popularity': 11, 'uri': 'spotify:track:43o6odpxHvID1nE2FeSCw3'}"
16,2021-12-07 17:06,Lucy Spraggan,You're Too Young,253573,You're Too Young,2013-10-07,253573,True,44,spotify:track:2sIVYyPRxSRtQDMIIljoUH,"{'name': ""You're Too Young"", 'release_date': '2013-10-07', 'duration_ms': 253573, 'explicit': True, 'popularity': 44, 'uri': 'spotify:track:2sIVYyPRxSRtQDMIIljoUH'}"
1045,2021-12-20 01:05,Lucy Spraggan,Lucky Stars,202347,Lucky Stars,2019-05-03,202346,False,48,spotify:track:3LQmKdRSbEDhlWey1UZiRZ,"{'name': 'Lucky Stars', 'release_date': '2019-05-03', 'duration_ms': 202346, 'explicit': False, 'popularity': 48, 'uri': 'spotify:track:3LQmKdRSbEDhlWey1UZiRZ'}"
504,2021-12-14 14:48,Lucy Spraggan,All the Things She Said,120305,All the Things She Said,2020-05-15,205454,False,24,spotify:track:0plnnukvPE3aJnssdA5cO3,"{'name': 'All the Things She Said', 'release_date': '2020-05-15', 'duration_ms': 205454, 'explicit': False, 'popularity': 24, 'uri': 'spotify:track:0plnnukvPE3aJnssdA5cO3'}"
6294,2022-03-18 13:22,Lucy Spraggan,Wait for Me,3794,Wait for Me,2013-10-07,198826,False,22,spotify:track:0x6huwMTQGF95IfS7TwO15,"{'name': 'Wait for Me', 'release_date': '2013-10-07', 'duration_ms': 198826, 'explicit': False, 'popularity': 22, 'uri': 'spotify:track:0x6huwMTQGF95IfS7TwO15'}"
8750,2022-05-16 11:53,Lucy Spraggan,The Tourist,0,The Tourist,2013-10-07,200000,False,23,spotify:track:5tQ5awWiBWjh9hpCoMrIBu,"{'name': 'The Tourist', 'release_date': '2013-10-07', 'duration_ms': 200000, 'explicit': False, 'popularity': 23, 'uri': 'spotify:track:5tQ5awWiBWjh9hpCoMrIBu'}"
20,2021-12-07 17:09,Lucy Spraggan,Fight for It,3328,Fight for It,2017-01-27,216920,False,33,spotify:track:2TxcfaWqSgAep9enCCzjig,"{'name': 'Fight for It', 'release_date': '2017-01-27', 'duration_ms': 216920, 'explicit': False, 'popularity': 33, 'uri': 'spotify:track:2TxcfaWqSgAep9enCCzjig'}"
6295,2022-03-18 13:22,Lucy Spraggan,Safe,8083,Safe,2013-10-07,203306,False,21,spotify:track:7CEYXvTDzbRhV58eTQV2kk,"{'name': 'Safe', 'release_date': '2013-10-07', 'duration_ms': 203306, 'explicit': False, 'popularity': 21, 'uri': 'spotify:track:7CEYXvTDzbRhV58eTQV2kk'}"
205,2021-12-10 13:23,Lucy Spraggan,Loaded Gun,98082,Loaded Gun,2017-01-27,160613,False,27,spotify:track:1HSymsBK1BcNmpJJFqaiE7,"{'name': 'Loaded Gun', 'release_date': '2017-01-27', 'duration_ms': 160613, 'explicit': False, 'popularity': 27, 'uri': 'spotify:track:1HSymsBK1BcNmpJJFqaiE7'}"
6305,2022-03-18 13:24,Lucy Spraggan,In This Church,3216,In This Church,2015-05-04,168323,False,16,spotify:track:6xav46XXlzPretqRGmFBOv,"{'name': 'In This Church', 'release_date': '2015-05-04', 'duration_ms': 168323, 'explicit': False, 'popularity': 16, 'uri': 'spotify:track:6xav46XXlzPretqRGmFBOv'}"
629,2021-12-15 15:06,Lucy Spraggan,Mountains,23,Mountains,2013-10-07,216146,False,29,spotify:track:7LkEEld9LEzwP00xDhWDzT,"{'name': 'Mountains', 'release_date': '2013-10-07', 'duration_ms': 216146, 'explicit': False, 'popularity': 29, 'uri': 'spotify:track:7LkEEld9LEzwP00xDhWDzT'}"
1089,2021-12-20 10:39,Lucy Spraggan,Don't Play This on the Radio,193400,Don't Play This on the Radio,2019-05-03,193400,False,15,spotify:track:1PJ5jEyfsLYPHe8Arlq68B,"{'name': ""Don't Play This on the Radio"", 'release_date': '2019-05-03', 'duration_ms': 193400, 'explicit': False, 'popularity': 15, 'uri': 'spotify:track:1PJ5jEyfsLYPHe8Arlq68B'}"
6293,2022-03-18 13:22,Lucy Spraggan,In a State,7062,In a State,2013-10-07,170306,False,22,spotify:track:1d2q7wzHWbGoVfd52owzcB,"{'name': 'In a State', 'release_date': '2013-10-07', 'duration_ms': 170306, 'explicit': False, 'popularity': 22, 'uri': 'spotify:track:1d2q7wzHWbGoVfd52owzcB'}"
1060,2021-12-20 09:45,Lucy Spraggan,Hush Little Baby,182373,Hush Little Baby,2017-01-27,182373,False,17,spotify:track:2cXsPsaf0g0fFQ0DTc4xAp,"{'name': 'Hush Little Baby', 'release_date': '2017-01-27', 'duration_ms': 182373, 'explicit': False, 'popularity': 17, 'uri': 'spotify:track:2cXsPsaf0g0fFQ0DTc4xAp'}"
82,2021-12-08 17:32,Lucy Spraggan,Hey William,190986,Hey William,2017-01-27,190986,False,23,spotify:track:4qWkfG01j2B706Ygnm1g10,"{'name': 'Hey William', 'release_date': '2017-01-27', 'duration_ms': 190986, 'explicit': False, 'popularity': 23, 'uri': 'spotify:track:4qWkfG01j2B706Ygnm1g10'}"
685,2021-12-15 15:58,Lucy Spraggan,Heartbreak Suites,23,Heartbreak Suites,2021-02-26,196200,False,20,spotify:track:7fNenGdr6dzaRqnFp5Sstp,"{'name': 'Heartbreak Suites', 'release_date': '2021-02-26', 'duration_ms': 196200, 'explicit': False, 'popularity': 20, 'uri': 'spotify:track:7fNenGdr6dzaRqnFp5Sstp'}"
28,2021-12-07 17:46,Lucy Spraggan,Grown Up,213213,Grown Up,2017-01-27,213213,False,29,spotify:track:66dZmSI1CglDG7g1plNQol,"{'name': 'Grown Up', 'release_date': '2017-01-27', 'duration_ms': 213213, 'explicit': False, 'popularity': 29, 'uri': 'spotify:track:66dZmSI1CglDG7g1plNQol'}"
1088,2021-12-20 10:35,Lucy Spraggan,Home Wasn't Built in a Day,222360,Home Wasn't Built in a Day,2019-05-03,222360,False,17,spotify:track:5NNSiB0RuRrqqaGOO3TEuR,"{'name': ""Home Wasn't Built in a Day"", 'release_date': '2019-05-03', 'duration_ms': 222360, 'explicit': False, 'popularity': 17, 'uri': 'spotify:track:5NNSiB0RuRrqqaGOO3TEuR'}"
1087,2021-12-20 10:32,Lucy Spraggan,Thanks for Choosing Me,193600,Thanks for Choosing Me,2019-05-03,193600,False,17,spotify:track:2mjQSHkIOwRSakkRQmc5Cq,"{'name': 'Thanks for Choosing Me', 'release_date': '2019-05-03', 'duration_ms': 193600, 'explicit': False, 'popularity': 17, 'uri': 'spotify:track:2mjQSHkIOwRSakkRQmc5Cq'}"
631,2021-12-15 15:06,Lucy Spraggan,End of the World,434,End of the World,2019-05-03,191866,False,17,spotify:track:5SDbWleVvQrZFkqMQMTyIi,"{'name': 'End of the World', 'release_date': '2019-05-03', 'duration_ms': 191866, 'explicit': False, 'popularity': 17, 'uri': 'spotify:track:5SDbWleVvQrZFkqMQMTyIi'}"
5156,2022-02-22 08:18,Lucy Spraggan,I Spent a Night in the Desert,886,I Spent a Night in the Desert,2021-02-26,212946,False,21,spotify:track:6PorhAaNAHkxae2Ixs1cFr,"{'name': 'I Spent a Night in the Desert', 'release_date': '2021-02-26', 'duration_ms': 212946, 'explicit': False, 'popularity': 21, 'uri': 'spotify:track:6PorhAaNAHkxae2Ixs1cFr'}"
1077,2021-12-20 10:13,Lucy Spraggan,Unsinkable - Live,2310,Unsinkable - Live,2019-11-29,300373,False,9,spotify:track:3aVll9LypCS3E10p4ki0Nq,"{'name': 'Unsinkable - Live', 'release_date': '2019-11-29', 'duration_ms': 300373, 'explicit': False, 'popularity': 9, 'uri': 'spotify:track:3aVll9LypCS3E10p4ki0Nq'}"
1075,2021-12-20 10:13,Lucy Spraggan,Lucky Stars - Acoustic,2158,Lucky Stars - Acoustic,2019-11-29,203994,False,13,spotify:track:5ydqWo3V3gl2dqRxS61PL6,"{'name': 'Lucky Stars - Acoustic', 'release_date': '2019-11-29', 'duration_ms': 203994, 'explicit': False, 'popularity': 13, 'uri': 'spotify:track:5ydqWo3V3gl2dqRxS61PL6'}"
604,2021-12-15 14:45,Lucy Spraggan,Wild,914,Wild,2021-02-26,197760,False,25,spotify:track:1Uw0P9Z3QOwF52wHm52fLE,"{'name': 'Wild', 'release_date': '2021-02-26', 'duration_ms': 197760, 'explicit': False, 'popularity': 25, 'uri': 'spotify:track:1Uw0P9Z3QOwF52wHm52fLE'}"
6307,2022-03-18 13:25,Lucy Spraggan,Until I've Lived My Life,5556,Until I've Lived My Life,2015-05-04,196521,False,15,spotify:track:0tjmoqJt0q5dzFIu51wrPz,"{'name': ""Until I've Lived My Life"", 'release_date': '2015-05-04', 'duration_ms': 196521, 'explicit': False, 'popularity': 15, 'uri': 'spotify:track:0tjmoqJt0q5dzFIu51wrPz'}"
6297,2022-03-18 13:22,Lucy Spraggan,Paper Dreams,3925,Paper Dreams,2013-10-07,192906,True,25,spotify:track:32ZasT66d3OKZTPkGhvHg6,"{'name': 'Paper Dreams', 'release_date': '2013-10-07', 'duration_ms': 192906, 'explicit': True, 'popularity': 25, 'uri': 'spotify:track:32ZasT66d3OKZTPkGhvHg6'}"
1050,2021-12-20 09:20,Lucy Spraggan,Sober,182347,Sober,2021-02-26,182346,False,30,spotify:track:3fTokbLfwqwi5cMZmGcI4b,"{'name': 'Sober', 'release_date': '2021-02-26', 'duration_ms': 182346, 'explicit': False, 'popularity': 30, 'uri': 'spotify:track:3fTokbLfwqwi5cMZmGcI4b'}"
1051,2021-12-20 09:24,Lucy Spraggan,23,186017,23,2015-05-04,186016,False,21,spotify:track:5wDQxIa5cOVbV4gKFpfJx1,"{'name': '23', 'release_date': '2015-05-04', 'duration_ms': 186016, 'explicit': False, 'popularity': 21, 'uri': 'spotify:track:5wDQxIa5cOVbV4gKFpfJx1'}"
759,2021-12-16 14:26,Lucy Spraggan,Butterflies,198026,Butterflies,2013-10-07,198026,False,32,spotify:track:25pMxOrrBudOrcIlkDE4nj,"{'name': 'Butterflies', 'release_date': '2013-10-07', 'duration_ms': 198026, 'explicit': False, 'popularity': 32, 'uri': 'spotify:track:25pMxOrrBudOrcIlkDE4nj'}"
6308,2022-03-18 13:25,Lucy Spraggan,Coming Down,9454,Coming Down,2015-05-04,173638,False,21,spotify:track:4xkn7YcUFJPsYT1DlVIywY,"{'name': 'Coming Down', 'release_date': '2015-05-04', 'duration_ms': 173638, 'explicit': False, 'popularity': 21, 'uri': 'spotify:track:4xkn7YcUFJPsYT1DlVIywY'}"
1058,2021-12-20 09:42,Lucy Spraggan,All That I've Loved (For Barbara),221413,All That I've Loved (For Barbara),2017-01-27,221413,False,18,spotify:track:4tviKFsrQVw8L295XiRTyR,"{'name': ""All That I've Loved (For Barbara)"", 'release_date': '2017-01-27', 'duration_ms': 221413, 'explicit': False, 'popularity': 18, 'uri': 'spotify:track:4tviKFsrQVw8L295XiRTyR'}"
2562,2022-01-12 23:57,Lucy Spraggan,The Postman,1204,The Postman,2015-05-04,221509,False,23,spotify:track:33Vh0UBSpZixFLdBV981fS,"{'name': 'The Postman', 'release_date': '2015-05-04', 'duration_ms': 221509, 'explicit': False, 'popularity': 23, 'uri': 'spotify:track:33Vh0UBSpZixFLdBV981fS'}"
1546,2021-12-28 11:03,Lucy Spraggan,Let Go,1506,Let Go,2013-10-07,255213,False,21,spotify:track:2FPGO4skGLKJVuiY4NEaD5,"{'name': 'Let Go', 'release_date': '2013-10-07', 'duration_ms': 255213, 'explicit': False, 'popularity': 21, 'uri': 'spotify:track:2FPGO4skGLKJVuiY4NEaD5'}"
1057,2021-12-20 09:38,Lucy Spraggan,Puppy Dog Eyes,202360,Puppy Dog Eyes,2017-01-27,202360,False,17,spotify:track:1MnhyEQZha3lXe6UGwK8ej,"{'name': 'Puppy Dog Eyes', 'release_date': '2017-01-27', 'duration_ms': 202360, 'explicit': False, 'popularity': 17, 'uri': 'spotify:track:1MnhyEQZha3lXe6UGwK8ej'}"
6310,2022-03-18 13:25,Lucy Spraggan,I Don't Know,10390,I Don't Know,2015-05-04,178308,False,18,spotify:track:3rfEuO3AcuNjutiVdlOtRx,"{'name': ""I Don't Know"", 'release_date': '2015-05-04', 'duration_ms': 178308, 'explicit': False, 'popularity': 18, 'uri': 'spotify:track:3rfEuO3AcuNjutiVdlOtRx'}"
1053,2021-12-20 09:31,Lucy Spraggan,Tea & Toast,5928,Tea & Toast,2013-10-07,272093,False,44,spotify:track:4494FBU5XHDKLIHWTUVHbO,"{'name': 'Tea & Toast', 'release_date': '2013-10-07', 'duration_ms': 272093, 'explicit': False, 'popularity': 44, 'uri': 'spotify:track:4494FBU5XHDKLIHWTUVHbO'}"
1072,2021-12-20 10:11,Lucy Spraggan,The Waiting Room,163608,The Waiting Room,2019-05-03,238293,False,13,spotify:track:73KJYQdF5yBnS3HopThywU,"{'name': 'The Waiting Room', 'release_date': '2019-05-03', 'duration_ms': 238293, 'explicit': False, 'popularity': 13, 'uri': 'spotify:track:73KJYQdF5yBnS3HopThywU'}"
6309,2022-03-18 13:25,Lucy Spraggan,Broken Bones,20507,Broken Bones,2015-05-04,200065,False,14,spotify:track:7kh2mXNJnolXI3GV6lHiDC,"{'name': 'Broken Bones', 'release_date': '2015-05-04', 'duration_ms': 200065, 'explicit': False, 'popularity': 14, 'uri': 'spotify:track:7kh2mXNJnolXI3GV6lHiDC'}"
6312,2022-03-18 13:29,Lucy Spraggan,Why Don't We Start from Here,212400,Why Don't We Start from Here,2021-02-05,212400,False,38,spotify:track:6dHsDYVp8xo6HLlIVbiBZ2,"{'name': ""Why Don't We Start from Here"", 'release_date': '2021-02-05', 'duration_ms': 212400, 'explicit': False, 'popularity': 38, 'uri': 'spotify:track:6dHsDYVp8xo6HLlIVbiBZ2'}"
6313,2022-03-18 13:39,Lucy Spraggan,Animal,25680,Animal,2021-02-26,177546,False,30,spotify:track:32AmQVy9CxXyINfTK9Y5aF,"{'name': 'Animal', 'release_date': '2021-02-26', 'duration_ms': 177546, 'explicit': False, 'popularity': 30, 'uri': 'spotify:track:32AmQVy9CxXyINfTK9Y5aF'}"
1052,2021-12-20 09:31,Lucy Spraggan,Love is the Best Revenge,12028,Love is the Best Revenge,2019-05-03,214400,False,29,spotify:track:3MRJNauekn0kMtMbqmbITv,"{'name': 'Love is the Best Revenge', 'release_date': '2019-05-03', 'duration_ms': 214400, 'explicit': False, 'popularity': 29, 'uri': 'spotify:track:3MRJNauekn0kMtMbqmbITv'}"
1079,2021-12-20 10:13,Lucy Spraggan,Lightning,7320,Lightning,2019-05-03,189413,False,27,spotify:track:0VURkM6clIdB94gRYWvepj,"{'name': 'Lightning', 'release_date': '2019-05-03', 'duration_ms': 189413, 'explicit': False, 'popularity': 27, 'uri': 'spotify:track:0VURkM6clIdB94gRYWvepj'}"
697,2021-12-15 15:58,Lucy Spraggan,I'm Gonna Be (500 Miles),23,I'm Gonna Be (500 Miles),2020-01-31,178501,False,43,spotify:track:2NIbokKeWl13vVJVl7HyWT,"{'name': ""I'm Gonna Be (500 Miles)"", 'release_date': '2020-01-31', 'duration_ms': 178501, 'explicit': False, 'popularity': 43, 'uri': 'spotify:track:2NIbokKeWl13vVJVl7HyWT'}"
1080,2021-12-20 10:13,Lucy Spraggan,Fight for It - Live,3007,Fight for It - Live,2019-11-29,224444,False,10,spotify:track:6cv27tELc4g4dVDDkdsgei,"{'name': 'Fight for It - Live', 'release_date': '2019-11-29', 'duration_ms': 224444, 'explicit': False, 'popularity': 10, 'uri': 'spotify:track:6cv27tELc4g4dVDDkdsgei'}"
1078,2021-12-20 10:13,Lucy Spraggan,Love Is the Best Revenge,14968,Love is the Best Revenge,2019-05-03,214400,False,29,spotify:track:3MRJNauekn0kMtMbqmbITv,"{'name': 'Love is the Best Revenge', 'release_date': '2019-05-03', 'duration_ms': 214400, 'explicit': False, 'popularity': 29, 'uri': 'spotify:track:3MRJNauekn0kMtMbqmbITv'}"
6311,2022-03-18 13:25,Lucy Spraggan,Iou,4422,Iou,2015-05-04,152916,False,15,spotify:track:4qRaLDPg1aw9Hcfm6W9qBw,"{'name': 'Iou', 'release_date': '2015-05-04', 'duration_ms': 152916, 'explicit': False, 'popularity': 15, 'uri': 'spotify:track:4qRaLDPg1aw9Hcfm6W9qBw'}"
1070,2021-12-20 10:05,Lucy Spraggan,Breathe,196253,Breathe,2019-05-03,196253,False,18,spotify:track:0Gjzc7HqXKadns88cc589H,"{'name': 'Breathe', 'release_date': '2019-05-03', 'duration_ms': 196253, 'explicit': False, 'popularity': 18, 'uri': 'spotify:track:0Gjzc7HqXKadns88cc589H'}"
129,2021-12-09 13:15,Lucy Spraggan,Lighthouse,174600,Lighthouse,2013-10-07,201293,False,37,spotify:track:3q503tHm0pfoWk28s5PxkQ,"{'name': 'Lighthouse', 'release_date': '2013-10-07', 'duration_ms': 201293, 'explicit': False, 'popularity': 37, 'uri': 'spotify:track:3q503tHm0pfoWk28s5PxkQ'}"
274,2021-12-11 10:41,Lucy Spraggan,Last Night (Beer Fear),133213,Last Night (Beer Fear),2013-10-07,133213,False,58,spotify:track:0tn15AIyBUAi9WLzzhKQsk,"{'name': 'Last Night (Beer Fear)', 'release_date': '2013-10-07', 'duration_ms': 133213, 'explicit': False, 'popularity': 58, 'uri': 'spotify:track:0tn15AIyBUAi9WLzzhKQsk'}"
19,2021-12-07 17:09,Lucy Spraggan,London Bound,146596,London Bound,2015-05-04,173163,False,27,spotify:track:23W5DnkWMWTa78tLM3XMJP,"{'name': 'London Bound', 'release_date': '2015-05-04', 'duration_ms': 173163, 'explicit': False, 'popularity': 27, 'uri': 'spotify:track:23W5DnkWMWTa78tLM3XMJP'}"
2698,2022-08-28 21:30,Lucy Spraggan,Everything Changes (Beer Fear Pt. II),178932,Everything Changes (Beer Fear Pt. II),2022-08-26,178932,False,37,spotify:track:51oXe1BVVkzApSmTEvserS,"{'name': 'Everything Changes (Beer Fear Pt. II)', 'release_date': '2022-08-26', 'duration_ms': 178932, 'explicit': False, 'popularity': 37, 'uri': 'spotify:track:51oXe1BVVkzApSmTEvserS'}"
1076,2021-12-20 10:13,Lucy Spraggan,Today Was a Good Day,2704,Today Was a Good Day,2019-05-03,182773,False,25,spotify:track:6dhaU3wepzTZRs5fsxF7zF,"{'name': 'Today Was a Good Day', 'release_date': '2019-05-03', 'duration_ms': 182773, 'explicit': False, 'popularity': 25, 'uri': 'spotify:track:6dhaU3wepzTZRs5fsxF7zF'}"
1059,2021-12-20 09:45,Lucy Spraggan,Prozac,7895,Prozac,2017-01-27,217533,False,16,spotify:track:7A6a7kTnFENz43V3rofvQo,"{'name': 'Prozac', 'release_date': '2017-01-27', 'duration_ms': 217533, 'explicit': False, 'popularity': 16, 'uri': 'spotify:track:7A6a7kTnFENz43V3rofvQo'}"
1081,2021-12-20 10:13,Lucy Spraggan,Love Is the Best Revenge - Acoustic,2103,Love Is the Best Revenge - Acoustic,2019-11-29,234320,False,12,spotify:track:3UegkWC4AYzuvmWO45hwQF,"{'name': 'Love Is the Best Revenge - Acoustic', 'release_date': '2019-11-29', 'duration_ms': 234320, 'explicit': False, 'popularity': 12, 'uri': 'spotify:track:3UegkWC4AYzuvmWO45hwQF'}"
